person_id,person_trip_id,o_taz,d_taz,mode,purpose,departure_time,arrival_time,time_target,vot,pnr_ids
P295,295,1302,3074,PNR-rapid_bus-walk,personal_business,7:14:00,8:34:00,departure,17.5,
P296,296,1302,3074,PNR-rapid_bus-walk,personal_business,7:48:00,9:08:00,departure,17.5,
P297,297,1302,3074,PNR-rapid_bus-walk,personal_business,8:54:00,10:14:00,departure,17.5,
P298,298,1302,3074,PNR-rapid_bus-walk,personal_business,8:42:00,10:02:00,departure,17.5,
P299,299,1302,3074,PNR-rapid_bus-walk,personal_business,7:27:00,8:47:00,departure,17.5,
P300,300,1302,3074,PNR-rapid_bus-walk,personal_business,6:28:00,7:48:00,departure,17.5,
P301,301,1302,3074,PNR-rapid_bus-walk,personal_business,6:39:00,7:59:00,departure,17.5,
P302,302,1302,3074,PNR-rapid_bus-walk,personal_business,6:06:00,7:26:00,departure,17.5,
P303,303,1302,3074,walk-rapid_bus-KNR,social,6:59:00,8:19:00,departure,19,
P304,304,1302,3074,walk-rapid_bus-KNR,social,8:45:00,10:05:00,departure,19,
P305,305,1302,3074,walk-rapid_bus-KNR,social,7:21:00,8:41:00,departure,19,
P306,306,1302,3074,walk-rapid_bus-KNR,social,7:37:00,8:57:00,departure,19,
P307,307,1302,3074,walk-rapid_bus-KNR,social,8:29:00,9:49:00,departure,19,
P308,308,1302,3074,walk-rapid_bus-KNR,social,7:35:00,8:55:00,departure,19,
P309,309,1302,3074,walk-rapid_bus-KNR,social,7:00:00,8:20:00,departure,19,
P310,310,1302,3074,walk-rapid_bus-KNR,social,8:34:00,9:54:00,departure,19,
P311,311,1302,3074,walk-rapid_bus-KNR,social,6:17:00,7:37:00,departure,19,
P312,312,1302,3074,walk-rapid_bus-KNR,social,8:16:00,9:36:00,departure,19,
P313,313,1302,3074,walk-rapid_bus-KNR,social,6:59:00,8:19:00,departure,19,
P314,314,1302,3074,walk-rapid_bus-KNR,social,6:59:00,8:19:00,departure,19,
P315,315,1302,3074,walk-rapid_bus-KNR,social,6:15:00,7:35:00,departure,19,
P316,316,1302,3074,walk-rapid_bus-KNR,social,6:40:00,8:00:00,departure,19,
P317,317,1302,3074,walk-rapid_bus-KNR,social,8:26:00,9:46:00,departure,19,
P318,318,1302,3074,walk-rapid_bus-KNR,social,6:09:00,7:29:00,departure,19,
P319,319,1302,3074,walk-rapid_bus-KNR,social,8:10:00,9:30:00,departure,19,
P320,320,1302,3074,walk-rapid_bus-KNR,social,7:17:00,8:37:00,departure,19,
P321,321,1302,3074,walk-rapid_bus-KNR,social,6:53:00,8:13:00,departure,19,
P322,322,1302,3074,walk-rapid_bus-KNR,social,7:30:00,8:50:00,departure,19,
P323,323,1302,3074,walk-rapid_bus-KNR,social,8:52:00,10:12:00,departure,19,
P324,324,1302,3074,walk-rapid_bus-KNR,social,7:30:00,8:50:00,departure,19,
P325,325,1302,3074,walk-rapid_bus-KNR,social,7:56:00,9:16:00,departure,19,
P326,326,1302,3074,walk-rapid_bus-KNR,social,6:01:00,7:21:00,departure,19,
P327,327,1302,3074,walk-rapid_bus-KNR,social,6:25:00,7:45:00,departure,19,
P328,328,1302,3074,walk-rapid_bus-KNR,social,7:20:00,8:40:00,departure,19,
P329,329,1302,3074,walk-rapid_bus-KNR,social,7:54:00,9:14:00,departure,19,
P330,330,1302,3074,walk-rapid_bus-KNR,social,6:25:00,7:45:00,departure,19,
P331,331,1302,3074,walk-rapid_bus-KNR,social,8:47:00,10:07:00,departure,19,
P332,332,1302,3074,walk-rapid_bus-KNR,social,7:53:00,9:13:00,departure,19,
P333,333,1302,3074,walk-rapid_bus-KNR,social,6:21:00,7:41:00,departure,19,
P334,334,1302,3074,walk-rapid_bus-KNR,social,8:53:00,10:13:00,departure,19,
P335,335,1302,3074,walk-rapid_bus-KNR,social,6:55:00,8:15:00,departure,19,
P336,336,1302,3074,walk-rapid_bus-KNR,social,6:11:00,7:31:00,departure,19,
P337,337,1302,3074,walk-rapid_bus-KNR,social,6:29:00,7:49:00,departure,19,
P338,338,1302,3074,walk-rapid_bus-KNR,social,8:50:00,10:10:00,departure,19,
P339,339,1302,3074,walk-rapid_bus-KNR,social,6:55:00,8:15:00,departure,19,
P340,340,1302,3074,walk-rapid_bus-KNR,social,8:50:00,10:10:00,departure,19,
P341,341,1302,3074,walk-rapid_bus-KNR,social,6:21:00,7:41:00,departure,19,
P342,342,1302,3074,walk-rapid_bus-KNR,social,8:41:00,10:01:00,departure,19,
P343,343,1302,3074,walk-rapid_bus-KNR,social,6:18:00,7:38:00,departure,19,
P344,344,1302,3074,walk-rapid_bus-KNR,social,8:01:00,9:21:00,departure,19,
P345,345,1302,3074,walk-rapid_bus-KNR,social,8:12:00,9:32:00,departure,19,
P346,346,1302,3074,walk-rapid_bus-KNR,social,8:02:00,9:22:00,departure,19,
P347,347,1302,3074,walk-rapid_bus-KNR,social,6:51:00,8:11:00,departure,19,
P348,348,1302,3074,walk-rapid_bus-KNR,social,6:52:00,8:12:00,departure,19,
P349,349,1302,3074,walk-rapid_bus-KNR,social,8:09:00,9:29:00,departure,19,
P350,350,1302,3074,walk-rapid_bus-KNR,social,7:27:00,8:47:00,departure,19,
P351,351,1302,3074,walk-rapid_bus-KNR,social,6:24:00,7:44:00,departure,19,
P352,352,1302,3074,walk-rapid_bus-KNR,social,7:49:00,9:09:00,departure,19,
P353,353,1302,3074,walk-rapid_bus-KNR,social,7:26:00,8:46:00,departure,19,
P354,354,1302,3074,walk-rapid_bus-KNR,social,6:34:00,7:54:00,departure,19,
P355,355,1302,3074,walk-rapid_bus-KNR,social,8:09:00,9:29:00,departure,19,
P356,356,1302,3074,walk-rapid_bus-KNR,social,6:31:00,7:51:00,departure,19,
P357,357,1302,3074,walk-rapid_bus-KNR,social,8:04:00,9:24:00,departure,19,
P358,358,1302,3074,walk-rapid_bus-KNR,social,7:58:00,9:18:00,departure,19,
P359,359,1302,3074,walk-rapid_bus-KNR,social,8:41:00,10:01:00,departure,19,
P360,360,1302,3074,walk-rapid_bus-KNR,social,7:45:00,9:05:00,departure,19,
P361,361,1302,3074,walk-rapid_bus-KNR,social,7:56:00,9:16:00,departure,19,
P362,362,1302,3074,walk-rapid_bus-KNR,social,6:07:00,7:27:00,departure,19,
P363,363,1302,3074,walk-rapid_bus-KNR,social,8:09:00,9:29:00,departure,19,
P364,364,1302,3074,walk-rapid_bus-KNR,social,8:22:00,9:42:00,departure,19,
P365,365,1302,3074,PNR-rapid_bus-walk,shopping,8:26:00,9:46:00,departure,17.5,
P366,366,1302,3074,PNR-rapid_bus-walk,shopping,8:34:00,9:54:00,departure,17.5,
P367,367,1302,3074,PNR-rapid_bus-walk,shopping,8:51:00,10:11:00,departure,17.5,
P368,368,1302,3074,PNR-rapid_bus-walk,shopping,7:29:00,8:49:00,departure,17.5,
P369,369,1302,3074,PNR-rapid_bus-walk,shopping,8:46:00,10:06:00,departure,17.5,
P370,370,1302,3074,PNR-rapid_bus-walk,shopping,8:30:00,9:50:00,departure,17.5,
P371,371,1302,3074,PNR-rapid_bus-walk,shopping,7:48:00,9:08:00,departure,17.5,
P372,372,1302,3074,PNR-rapid_bus-walk,shopping,8:52:00,10:12:00,departure,17.5,
P373,373,1302,3074,PNR-rapid_bus-walk,shopping,6:42:00,8:02:00,departure,17.5,
P374,374,1302,3074,KNR-rapid_bus-PNR,visitor,7:37:00,8:57:00,departure,19,
P375,375,1302,3074,KNR-rapid_bus-PNR,visitor,6:13:00,7:33:00,departure,19,
P376,376,1302,3074,KNR-rapid_bus-PNR,visitor,7:05:00,8:25:00,departure,19,
P377,377,1302,3074,KNR-rapid_bus-PNR,visitor,7:07:00,8:27:00,departure,19,
P378,378,1302,3074,KNR-rapid_bus-PNR,visitor,6:44:00,8:04:00,departure,19,
P379,379,1302,3074,KNR-rapid_bus-PNR,visitor,6:39:00,7:59:00,departure,19,
P380,380,1302,3074,KNR-rapid_bus-PNR,visitor,7:18:00,8:38:00,departure,19,
P381,381,1302,3074,KNR-rapid_bus-PNR,visitor,8:28:00,9:48:00,departure,19,
P382,382,1302,3074,KNR-rapid_bus-PNR,visitor,6:28:00,7:48:00,departure,19,
P383,383,1302,3074,KNR-rapid_bus-PNR,visitor,7:56:00,9:16:00,departure,19,
P384,384,1302,3074,KNR-rapid_bus-PNR,visitor,6:18:00,7:38:00,departure,19,
P385,385,1302,3074,KNR-rapid_bus-PNR,visitor,8:59:00,10:19:00,departure,19,
P386,386,1302,3074,KNR-rapid_bus-PNR,visitor,7:26:00,8:46:00,departure,19,
P387,387,1302,3074,KNR-rapid_bus-PNR,visitor,6:40:00,8:00:00,departure,19,
P388,388,1302,3074,KNR-rapid_bus-PNR,visitor,8:28:00,9:48:00,departure,19,
P389,389,1302,3074,KNR-rapid_bus-PNR,visitor,6:54:00,8:14:00,departure,19,
P390,390,1302,3074,KNR-rapid_bus-PNR,visitor,8:58:00,10:18:00,departure,19,
P391,391,1302,3074,KNR-rapid_bus-PNR,visitor,8:16:00,9:36:00,departure,19,
P392,392,1302,3007,PNR-rapid_bus-walk,work,8:13:00,9:33:00,departure,24.4,
P393,393,1302,3007,PNR-rapid_bus-walk,work,8:25:00,9:45:00,departure,24.4,
P394,394,1302,3007,PNR-rapid_bus-walk,work,8:31:00,9:51:00,departure,24.4,
P395,395,1302,3007,PNR-rapid_bus-walk,work,6:40:00,8:00:00,departure,24.4,
P396,396,1302,3007,PNR-rapid_bus-KNR,work,6:39:00,7:59:00,departure,24.4,
P397,397,1302,3007,walk-rapid_bus-KNR,work,8:51:00,10:11:00,departure,24.4,
P398,398,1302,3007,walk-rapid_bus-KNR,work,6:49:00,8:09:00,departure,24.4,
P399,399,1302,3007,walk-rapid_bus-KNR,work,7:26:00,8:46:00,departure,24.4,
P400,400,1302,3007,walk-rapid_bus-KNR,work,8:56:00,10:16:00,departure,24.4,
P401,401,1302,3007,PNR-rapid_bus-walk,personal_business,6:43:00,8:03:00,departure,17.5,
P402,402,1302,3007,PNR-rapid_bus-walk,personal_business,8:55:00,10:15:00,departure,17.5,
P403,403,1302,3007,PNR-rapid_bus-walk,personal_business,6:34:00,7:54:00,departure,17.5,
P404,404,1302,3007,PNR-rapid_bus-walk,personal_business,8:17:00,9:37:00,departure,17.5,
P405,405,1302,3007,walk-rapid_bus-KNR,social,8:34:00,9:54:00,departure,19,
P406,406,1302,3007,walk-rapid_bus-KNR,social,6:37:00,7:57:00,departure,19,
P407,407,1302,3007,walk-rapid_bus-KNR,social,6:20:00,7:40:00,departure,19,
P408,408,1302,3007,walk-rapid_bus-KNR,social,7:08:00,8:28:00,departure,19,
P409,409,1302,3007,walk-rapid_bus-KNR,social,8:58:00,10:18:00,departure,19,
P410,410,1302,3007,walk-rapid_bus-KNR,social,8:05:00,9:25:00,departure,19,
P411,411,1302,3007,walk-rapid_bus-KNR,social,6:51:00,8:11:00,departure,19,
P412,412,1302,3007,walk-rapid_bus-KNR,social,6:12:00,7:32:00,departure,19,
P413,413,1302,3007,walk-rapid_bus-KNR,social,6:17:00,7:37:00,departure,19,
P414,414,1302,3007,PNR-rapid_bus-walk,shopping,8:32:00,9:52:00,departure,17.5,
P415,415,1302,3007,KNR-rapid_bus-PNR,visitor,6:15:00,7:35:00,departure,19,
P416,416,1302,3007,KNR-rapid_bus-PNR,visitor,6:37:00,7:57:00,departure,19,
P417,417,1302,3007,KNR-rapid_bus-PNR,visitor,8:44:00,10:04:00,departure,19,
P418,418,1302,3007,KNR-rapid_bus-walk,work,7:02:00,8:22:00,departure,24.4,
P419,419,1302,2914,PNR-rapid_bus-walk,work,8:10:00,9:30:00,departure,24.4,
P420,420,1302,2914,walk-rapid_bus-KNR,work,7:22:00,8:42:00,departure,24.4,
P421,421,1302,2914,PNR-rapid_bus-walk,personal_business,7:06:00,8:26:00,departure,17.5,
P422,422,1302,2914,walk-rapid_bus-KNR,social,8:27:00,9:47:00,departure,19,
P423,423,1302,2914,walk-rapid_bus-KNR,social,6:31:00,7:51:00,departure,19,
P424,424,1302,2914,KNR-rapid_bus-PNR,visitor,6:13:00,7:33:00,departure,19,
P425,425,1302,2914,KNR-rapid_bus-walk,work,8:46:00,10:06:00,departure,24.4,
P426,426,1302,2645,KNR-rapid_bus-walk,work,7:25:00,8:45:00,departure,24.4,
P427,427,1302,3273,PNR-rapid_bus-walk,work,7:50:00,9:10:00,departure,24.4,
P428,428,1302,3273,PNR-rapid_bus-walk,work,8:46:00,10:06:00,departure,24.4,
P429,429,1302,3273,PNR-rapid_bus-walk,work,7:15:00,8:35:00,departure,24.4,
P430,430,1302,3273,PNR-rapid_bus-walk,work,6:54:00,8:14:00,departure,24.4,
P431,431,1302,3273,PNR-rapid_bus-KNR,work,8:32:00,9:52:00,departure,24.4,
P432,432,1302,3273,walk-rapid_bus-KNR,work,7:50:00,9:10:00,departure,24.4,
P433,433,1302,3273,walk-rapid_bus-KNR,work,7:14:00,8:34:00,departure,24.4,
P434,434,1302,3273,walk-rapid_bus-KNR,work,8:25:00,9:45:00,departure,24.4,
P435,435,1302,3273,walk-rapid_bus-KNR,work,7:25:00,8:45:00,departure,24.4,
P436,436,1302,3273,PNR-rapid_bus-walk,personal_business,6:57:00,8:17:00,departure,17.5,
P437,437,1302,3273,PNR-rapid_bus-walk,personal_business,6:03:00,7:23:00,departure,17.5,
P438,438,1302,3273,PNR-rapid_bus-walk,personal_business,7:53:00,9:13:00,departure,17.5,
P439,439,1302,3273,PNR-rapid_bus-walk,personal_business,6:46:00,8:06:00,departure,17.5,
P440,440,1302,3273,walk-rapid_bus-KNR,social,6:13:00,7:33:00,departure,19,
P441,441,1302,3273,walk-rapid_bus-KNR,social,8:59:00,10:19:00,departure,19,
P442,442,1302,3273,walk-rapid_bus-KNR,social,7:56:00,9:16:00,departure,19,
P443,443,1302,3273,walk-rapid_bus-KNR,social,8:49:00,10:09:00,departure,19,
P444,444,1302,3273,walk-rapid_bus-KNR,social,7:57:00,9:17:00,departure,19,
P445,445,1302,3273,walk-rapid_bus-KNR,social,6:03:00,7:23:00,departure,19,
P446,446,1302,3273,walk-rapid_bus-KNR,social,6:43:00,8:03:00,departure,19,
P447,447,1302,3273,walk-rapid_bus-KNR,social,8:22:00,9:42:00,departure,19,
P448,448,1302,3273,walk-rapid_bus-KNR,social,8:22:00,9:42:00,departure,19,
P449,449,1302,3273,PNR-rapid_bus-walk,shopping,7:36:00,8:56:00,departure,17.5,
P450,450,1302,3273,KNR-rapid_bus-PNR,visitor,6:56:00,8:16:00,departure,19,
P451,451,1302,3273,KNR-rapid_bus-PNR,visitor,8:25:00,9:45:00,departure,19,
P452,452,1302,3273,KNR-rapid_bus-PNR,visitor,8:35:00,9:55:00,departure,19,
P453,453,1302,3273,KNR-rapid_bus-walk,work,8:13:00,9:33:00,departure,24.4,
P454,454,1302,3148,PNR-rapid_bus-walk,work,6:29:00,7:49:00,departure,24.4,
P455,455,1302,3148,PNR-rapid_bus-walk,work,6:31:00,7:51:00,departure,24.4,
P456,456,1302,3148,PNR-rapid_bus-walk,work,7:16:00,8:36:00,departure,24.4,
P457,457,1302,3148,PNR-rapid_bus-walk,work,8:30:00,9:50:00,departure,24.4,
P458,458,1302,3148,PNR-rapid_bus-walk,work,8:06:00,9:26:00,departure,24.4,
P459,459,1302,3148,PNR-rapid_bus-walk,work,7:40:00,9:00:00,departure,24.4,
P460,460,1302,3148,PNR-rapid_bus-KNR,work,7:04:00,8:24:00,departure,24.4,
P461,461,1302,3148,PNR-rapid_bus-KNR,work,7:03:00,8:23:00,departure,24.4,
P462,462,1302,3148,walk-rapid_bus-KNR,work,6:33:00,7:53:00,departure,24.4,
P463,463,1302,3148,walk-rapid_bus-KNR,work,8:49:00,10:09:00,departure,24.4,
P464,464,1302,3148,walk-rapid_bus-KNR,work,7:22:00,8:42:00,departure,24.4,
P465,465,1302,3148,walk-rapid_bus-KNR,work,7:38:00,8:58:00,departure,24.4,
P466,466,1302,3148,walk-rapid_bus-KNR,work,7:20:00,8:40:00,departure,24.4,
P467,467,1302,3148,walk-rapid_bus-KNR,work,8:26:00,9:46:00,departure,24.4,
P468,468,1302,3148,PNR-rapid_bus-walk,personal_business,7:25:00,8:45:00,departure,17.5,
P469,469,1302,3148,PNR-rapid_bus-walk,personal_business,6:11:00,7:31:00,departure,17.5,
P470,470,1302,3148,PNR-rapid_bus-walk,personal_business,6:27:00,7:47:00,departure,17.5,
P471,471,1302,3148,PNR-rapid_bus-walk,personal_business,7:52:00,9:12:00,departure,17.5,
P472,472,1302,3148,PNR-rapid_bus-walk,personal_business,6:49:00,8:09:00,departure,17.5,
P473,473,1302,3148,PNR-rapid_bus-walk,personal_business,7:38:00,8:58:00,departure,17.5,
P474,474,1302,3148,walk-rapid_bus-KNR,social,7:16:00,8:36:00,departure,19,
P475,475,1302,3148,walk-rapid_bus-KNR,social,6:16:00,7:36:00,departure,19,
P476,476,1302,3148,walk-rapid_bus-KNR,social,7:46:00,9:06:00,departure,19,
P477,477,1302,3148,walk-rapid_bus-KNR,social,8:22:00,9:42:00,departure,19,
P478,478,1302,3148,walk-rapid_bus-KNR,social,6:43:00,8:03:00,departure,19,
P479,479,1302,3148,walk-rapid_bus-KNR,social,6:59:00,8:19:00,departure,19,
P480,480,1302,3148,walk-rapid_bus-KNR,social,8:47:00,10:07:00,departure,19,
P481,481,1302,3148,walk-rapid_bus-KNR,social,8:25:00,9:45:00,departure,19,
P482,482,1302,3148,walk-rapid_bus-KNR,social,7:27:00,8:47:00,departure,19,
P483,483,1302,3148,walk-rapid_bus-KNR,social,8:16:00,9:36:00,departure,19,
P484,484,1302,3148,walk-rapid_bus-KNR,social,6:30:00,7:50:00,departure,19,
P485,485,1302,3148,walk-rapid_bus-KNR,social,7:24:00,8:44:00,departure,19,
P486,486,1302,3148,walk-rapid_bus-KNR,social,6:25:00,7:45:00,departure,19,
P487,487,1302,3148,PNR-rapid_bus-walk,shopping,8:58:00,10:18:00,departure,17.5,
P488,488,1302,3148,PNR-rapid_bus-walk,shopping,6:46:00,8:06:00,departure,17.5,
P489,489,1302,3148,KNR-rapid_bus-PNR,visitor,8:44:00,10:04:00,departure,19,
P490,490,1302,3148,KNR-rapid_bus-PNR,visitor,6:27:00,7:47:00,departure,19,
P491,491,1302,3148,KNR-rapid_bus-PNR,visitor,6:07:00,7:27:00,departure,19,
P492,492,1302,3105,PNR-rapid_bus-walk,work,6:34:00,7:54:00,departure,24.4,
P493,493,1302,3105,PNR-rapid_bus-walk,work,7:19:00,8:39:00,departure,24.4,
P494,494,1302,3105,PNR-rapid_bus-walk,work,6:46:00,8:06:00,departure,24.4,
P495,495,1302,3105,PNR-rapid_bus-walk,work,8:56:00,10:16:00,departure,24.4,
P496,496,1302,3105,PNR-rapid_bus-walk,work,6:22:00,7:42:00,departure,24.4,
P497,497,1302,3105,PNR-rapid_bus-walk,work,8:30:00,9:50:00,departure,24.4,
P498,498,1302,3105,PNR-rapid_bus-walk,work,7:39:00,8:59:00,departure,24.4,
P499,499,1302,3105,PNR-rapid_bus-KNR,work,6:40:00,8:00:00,departure,24.4,
P500,500,1302,3105,PNR-rapid_bus-KNR,work,7:58:00,9:18:00,departure,24.4,
P501,501,1302,3105,walk-rapid_bus-KNR,work,7:44:00,9:04:00,departure,24.4,
P502,502,1302,3105,walk-rapid_bus-KNR,work,6:46:00,8:06:00,departure,24.4,
P503,503,1302,3105,walk-rapid_bus-KNR,work,7:49:00,9:09:00,departure,24.4,
P504,504,1302,3105,walk-rapid_bus-KNR,work,8:21:00,9:41:00,departure,24.4,
P505,505,1302,3105,walk-rapid_bus-KNR,work,8:32:00,9:52:00,departure,24.4,
P506,506,1302,3105,walk-rapid_bus-KNR,work,6:40:00,8:00:00,departure,24.4,
P507,507,1302,3105,walk-rapid_bus-KNR,work,8:24:00,9:44:00,departure,24.4,
P508,508,1302,3105,PNR-rapid_bus-walk,personal_business,6:20:00,7:40:00,departure,17.5,
P509,509,1302,3105,PNR-rapid_bus-walk,personal_business,6:16:00,7:36:00,departure,17.5,
P510,510,1302,3105,PNR-rapid_bus-walk,personal_business,7:33:00,8:53:00,departure,17.5,
P511,511,1302,3105,PNR-rapid_bus-walk,personal_business,6:07:00,7:27:00,departure,17.5,
P512,512,1302,3105,PNR-rapid_bus-walk,personal_business,6:09:00,7:29:00,departure,17.5,
P513,513,1302,3105,PNR-rapid_bus-walk,personal_business,7:21:00,8:41:00,departure,17.5,
P514,514,1302,3105,PNR-rapid_bus-walk,personal_business,6:10:00,7:30:00,departure,17.5,
P515,515,1302,3105,walk-rapid_bus-KNR,social,8:06:00,9:26:00,departure,19,
P516,516,1302,3105,walk-rapid_bus-KNR,social,6:32:00,7:52:00,departure,19,
P517,517,1302,3105,walk-rapid_bus-KNR,social,7:05:00,8:25:00,departure,19,
P518,518,1302,3105,walk-rapid_bus-KNR,social,7:36:00,8:56:00,departure,19,
P519,519,1302,3105,walk-rapid_bus-KNR,social,6:48:00,8:08:00,departure,19,
P520,520,1302,3105,walk-rapid_bus-KNR,social,7:59:00,9:19:00,departure,19,
P521,521,1302,3105,walk-rapid_bus-KNR,social,6:20:00,7:40:00,departure,19,
P522,522,1302,3105,walk-rapid_bus-KNR,social,7:29:00,8:49:00,departure,19,
P523,523,1302,3105,walk-rapid_bus-KNR,social,6:02:00,7:22:00,departure,19,
P524,524,1302,3105,walk-rapid_bus-KNR,social,6:44:00,8:04:00,departure,19,
P525,525,1302,3105,walk-rapid_bus-KNR,social,6:42:00,8:02:00,departure,19,
P526,526,1302,3105,walk-rapid_bus-KNR,social,8:27:00,9:47:00,departure,19,
P527,527,1302,3105,walk-rapid_bus-KNR,social,8:33:00,9:53:00,departure,19,
P528,528,1302,3105,walk-rapid_bus-KNR,social,7:53:00,9:13:00,departure,19,
P529,529,1302,3105,walk-rapid_bus-KNR,social,7:28:00,8:48:00,departure,19,
P530,530,1302,3105,PNR-rapid_bus-walk,shopping,7:50:00,9:10:00,departure,17.5,
P531,531,1302,3105,PNR-rapid_bus-walk,shopping,8:05:00,9:25:00,departure,17.5,
P532,532,1302,3105,KNR-rapid_bus-PNR,visitor,7:46:00,9:06:00,departure,19,
P533,533,1302,3105,KNR-rapid_bus-PNR,visitor,7:34:00,8:54:00,departure,19,
P534,534,1302,3105,KNR-rapid_bus-PNR,visitor,6:19:00,7:39:00,departure,19,
P535,535,1302,3105,KNR-rapid_bus-PNR,visitor,8:39:00,9:59:00,departure,19,
P536,536,1302,3071,PNR-rapid_bus-walk,work,8:47:00,10:07:00,departure,24.4,
P537,537,1302,3071,walk-rapid_bus-KNR,work,7:36:00,8:56:00,departure,24.4,
P538,538,1302,3071,PNR-rapid_bus-walk,personal_business,8:30:00,9:50:00,departure,17.5,
P539,539,1302,3071,walk-rapid_bus-KNR,social,6:08:00,7:28:00,departure,19,
P540,540,1302,3071,walk-rapid_bus-KNR,social,6:37:00,7:57:00,departure,19,
P541,541,880,2627,PNR-rapid_bus-walk,work,8:33:00,9:53:00,departure,24.4,
P542,542,880,2627,PNR-rapid_bus-KNR,work,6:11:00,7:31:00,departure,24.4,
P543,543,880,2627,walk-rapid_bus-KNR,work,6:20:00,7:40:00,departure,24.4,
P544,544,880,2627,PNR-rapid_bus-walk,personal_business,8:40:00,10:00:00,departure,17.5,
P545,545,880,2627,walk-rapid_bus-KNR,social,8:02:00,9:22:00,departure,19,
P546,546,880,2627,walk-rapid_bus-KNR,social,6:09:00,7:29:00,departure,19,
P547,547,880,2627,walk-rapid_bus-KNR,social,7:25:00,8:45:00,departure,19,
P548,548,880,2627,KNR-rapid_bus-PNR,visitor,8:45:00,10:05:00,departure,19,
P549,549,880,2627,KNR-rapid_bus-walk,work,7:27:00,8:47:00,departure,24.4,
P550,550,880,3230,KNR-rapid_bus-walk,work,6:53:00,8:13:00,departure,24.4,
P551,551,880,3022,walk-rapid_bus-KNR,social,7:07:00,8:27:00,departure,19,
P552,552,880,3022,KNR-rapid_bus-walk,work,8:04:00,9:24:00,departure,24.4,
P553,553,880,3074,PNR-rapid_bus-walk,work,6:10:00,7:30:00,departure,24.4,
P554,554,880,3074,PNR-rapid_bus-walk,work,6:19:00,7:39:00,departure,24.4,
P555,555,880,3074,PNR-rapid_bus-walk,work,6:15:00,7:35:00,departure,24.4,
P556,556,880,3074,PNR-rapid_bus-walk,work,6:52:00,8:12:00,departure,24.4,
P557,557,880,3074,PNR-rapid_bus-walk,work,8:08:00,9:28:00,departure,24.4,
P558,558,880,3074,PNR-rapid_bus-walk,work,6:26:00,7:46:00,departure,24.4,
P559,559,880,3074,PNR-rapid_bus-walk,work,6:25:00,7:45:00,departure,24.4,
P560,560,880,3074,PNR-rapid_bus-walk,work,7:17:00,8:37:00,departure,24.4,
P561,561,880,3074,PNR-rapid_bus-walk,work,7:19:00,8:39:00,departure,24.4,
P562,562,880,3074,PNR-rapid_bus-walk,work,7:36:00,8:56:00,departure,24.4,
P563,563,880,3074,PNR-rapid_bus-walk,work,6:53:00,8:13:00,departure,24.4,
P564,564,880,3074,PNR-rapid_bus-walk,work,8:13:00,9:33:00,departure,24.4,
P565,565,880,3074,PNR-rapid_bus-walk,work,6:47:00,8:07:00,departure,24.4,
P566,566,880,3074,PNR-rapid_bus-walk,work,7:56:00,9:16:00,departure,24.4,
P567,567,880,3074,PNR-rapid_bus-walk,work,7:41:00,9:01:00,departure,24.4,
P568,568,880,3074,PNR-rapid_bus-walk,work,6:57:00,8:17:00,departure,24.4,
P569,569,880,3074,PNR-rapid_bus-walk,work,7:15:00,8:35:00,departure,24.4,
P570,570,880,3074,PNR-rapid_bus-walk,work,7:32:00,8:52:00,departure,24.4,
P571,571,880,3074,PNR-rapid_bus-walk,work,6:17:00,7:37:00,departure,24.4,
P572,572,880,3074,PNR-rapid_bus-walk,work,7:26:00,8:46:00,departure,24.4,
P573,573,880,3074,PNR-rapid_bus-KNR,work,6:19:00,7:39:00,departure,24.4,
P574,574,880,3074,PNR-rapid_bus-KNR,work,8:52:00,10:12:00,departure,24.4,
P575,575,880,3074,PNR-rapid_bus-KNR,work,8:44:00,10:04:00,departure,24.4,
P576,576,880,3074,PNR-rapid_bus-KNR,work,8:27:00,9:47:00,departure,24.4,
P577,577,880,3074,PNR-rapid_bus-KNR,work,8:42:00,10:02:00,departure,24.4,
P578,578,880,3074,PNR-rapid_bus-KNR,work,7:06:00,8:26:00,departure,24.4,
P579,579,880,3074,PNR-rapid_bus-KNR,work,7:41:00,9:01:00,departure,24.4,
P580,580,880,3074,walk-rapid_bus-KNR,work,6:01:00,7:21:00,departure,24.4,
P581,581,880,3074,walk-rapid_bus-KNR,work,7:13:00,8:33:00,departure,24.4,
P582,582,880,3074,walk-rapid_bus-KNR,work,8:00:00,9:20:00,departure,24.4,
P583,583,880,3074,walk-rapid_bus-KNR,work,7:32:00,8:52:00,departure,24.4,
P584,584,880,3074,walk-rapid_bus-KNR,work,6:43:00,8:03:00,departure,24.4,
P585,585,880,3074,walk-rapid_bus-KNR,work,7:19:00,8:39:00,departure,24.4,
P586,586,880,3074,walk-rapid_bus-KNR,work,6:18:00,7:38:00,departure,24.4,
P587,587,880,3074,walk-rapid_bus-KNR,work,6:22:00,7:42:00,departure,24.4,
